../results/qa194_swap-1-01.csv,../results/qa194_swap-1-02.csv,avg
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
3735.9112960000093,3665.6890160000085,3700.800156000009
