../results/qa194_mutator-002-01.csv,../results/qa194_mutator-002-02.csv,avg
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3772.844640000008,3804.0890440000076
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
3835.333448000007,3769.9557520000085,3802.644600000008
